RiskNoX Antivirus Scan Report
========================================
Scan Path: C:\Users
Started: 2025-09-27 15:17:19.386320
Completed: 2025-09-27 15:38:11.182716
Duration: 1251.8 seconds
Files Scanned: 146734
Threats Found: 2461

THREATS DETECTED:
C:\Users\ANANDHU\kla\node_modules\next\dist\cli\next-test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\cli\next-test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\@babel\runtime\helpers\classCheckPrivateStaticAccess.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\@babel\runtime\helpers\classCheckPrivateStaticAccess.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\@babel\runtime\helpers\classCheckPrivateStaticFieldDescriptor.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\@babel\runtime\helpers\classCheckPrivateStaticFieldDescriptor.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\@babel\runtime\helpers\esm\classCheckPrivateStaticAccess.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\@babel\runtime\helpers\esm\classCheckPrivateStaticAccess.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\@babel\runtime\helpers\esm\classCheckPrivateStaticFieldDescriptor.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\@babel\runtime\helpers\esm\classCheckPrivateStaticFieldDescriptor.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\cross-spawn\index.js: Script.Destructive.Suspicious
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\react-dom\cjs\react-dom-test-utils.production.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\react-dom\cjs\react-dom-test-utils.production.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\react-dom-experimental\unstable_testing.react-server.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\react-dom-experimental\unstable_testing.react-server.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\react-dom-experimental\cjs\react-dom-test-utils.production.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\react-dom-experimental\cjs\react-dom-test-utils.production.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\react-dom-experimental\cjs\react-dom-unstable_testing.development.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\react-dom-experimental\cjs\react-dom-unstable_testing.development.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\react-dom-experimental\cjs\react-dom-unstable_testing.production.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\compiled\react-dom-experimental\cjs\react-dom-unstable_testing.production.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\diagnostics\build-diagnostics.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\diagnostics\build-diagnostics.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\experimental\testing\server\config-testing-utils.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\experimental\testing\server\config-testing-utils.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\experimental\testing\server\middleware-testing-utils.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\experimental\testing\server\middleware-testing-utils.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\telemetry\post-telemetry-payload.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\telemetry\post-telemetry-payload.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\trace\trace.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\trace\trace.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\trace\report\index.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\next\dist\trace\report\index.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\object-inspect\test-core-js.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\object-inspect\test-core-js.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\object-inspect\test\quoteStyle.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\object-inspect\test\quoteStyle.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\object.assign\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\object.assign\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\object.entries\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\object.entries\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\object.fromentries\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\object.fromentries\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\object.groupby\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\object.groupby\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\object.values\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\object.values\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\react-dom\test-utils.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\react-dom\test-utils.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\react-dom\cjs\react-dom-test-utils.development.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\react-dom\cjs\react-dom-test-utils.development.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\react-dom\cjs\react-dom-test-utils.production.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\react-dom\cjs\react-dom-test-utils.production.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\reflect.getprototypeof\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\reflect.getprototypeof\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\regexp.prototype.flags\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\regexp.prototype.flags\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\reusify\test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\reusify\test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\streamsearch\test\test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\streamsearch\test\test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\string.prototype.includes\tests\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\string.prototype.includes\tests\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\string.prototype.matchall\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\string.prototype.matchall\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\string.prototype.repeat\tests\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\string.prototype.repeat\tests\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\string.prototype.trim\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\string.prototype.trim\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\string.prototype.trimend\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\string.prototype.trimend\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\string.prototype.trimstart\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\string.prototype.trimstart\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\styled-jsx\babel-test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\styled-jsx\babel-test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\tsconfig-paths\lib\__tests__\config-loader.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\tsconfig-paths\lib\__tests__\config-loader.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\tsconfig-paths\lib\__tests__\filesystem.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\tsconfig-paths\lib\__tests__\filesystem.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\tsconfig-paths\lib\__tests__\mapping-entry.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\tsconfig-paths\lib\__tests__\mapping-entry.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\tsconfig-paths\lib\__tests__\match-path-async.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\tsconfig-paths\lib\__tests__\match-path-async.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\tsconfig-paths\lib\__tests__\match-path-sync.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\tsconfig-paths\lib\__tests__\match-path-sync.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\tsconfig-paths\lib\__tests__\try-path.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\tsconfig-paths\lib\__tests__\try-path.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\tsconfig-paths\lib\__tests__\tsconfig-loader.test.js: Test.Virus.Signature
C:\Users\ANANDHU\kla\node_modules\tsconfig-paths\lib\__tests__\tsconfig-loader.test.js: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Lib\site-packages\pkg_resources\api_tests.txt: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Lib\site-packages\pkg_resources\api_tests.txt: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Lib\site-packages\pkg_resources\tests\data\my-test-package-zip\my-test-package.zip: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Lib\site-packages\pkg_resources\tests\data\my-test-package-zip\my-test-package.zip: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Lib\site-packages\win32com\test\testDictionary.vbs: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Lib\site-packages\win32com\test\testDictionary.vbs: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Lib\site-packages\win32com\test\testInterp.vbs: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Lib\site-packages\win32com\test\testInterp.vbs: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Lib\site-packages\win32com\test\testPyScriptlet.js: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Lib\site-packages\win32com\test\testPyScriptlet.js: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Lib\site-packages\win32com\test\testxslt.js: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Lib\site-packages\win32com\test\testxslt.js: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Lib\site-packages\win32comext\axscript\test\debugTest.vbs: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Lib\site-packages\win32comext\axscript\test\debugTest.vbs: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Library\bin\pcre2posix_test.exe: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Library\bin\pcre2posix_test.exe: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Library\bin\pcre2test.exe: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Library\bin\pcre2test.exe: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Library\bin\pcre2_jit_test.exe: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Library\bin\pcre2_jit_test.exe: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Library\bin\testsolv.exe: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\Library\bin\testsolv.exe: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\ca-certificates-2025.1.31-h56e8100_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\ca-certificates-2025.1.31-h56e8100_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\ca-certificates-2025.6.15-h4c7d964_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\ca-certificates-2025.6.15-h4c7d964_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\docker-compose-2.37.1-h57928b3_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\docker-compose-2.37.1-h57928b3_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\gmp-6.3.0-h537511b_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\gmp-6.3.0-h537511b_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\intel-openmp-2024.2.1-h57928b3_1083\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\intel-openmp-2024.2.1-h57928b3_1083\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\libblas-3.9.0-31_h641d27c_mkl\info\recipe\parent\test_blas.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\libblas-3.9.0-31_h641d27c_mkl\info\recipe\parent\test_blas.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\libblas-3.9.0-31_h641d27c_mkl\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\libblas-3.9.0-31_h641d27c_mkl\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\libcblas-3.9.0-31_h5e41251_mkl\info\recipe\parent\test_blas.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\libcblas-3.9.0-31_h5e41251_mkl\info\recipe\parent\test_blas.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\libcblas-3.9.0-31_h5e41251_mkl\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\libcblas-3.9.0-31_h5e41251_mkl\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\libhwloc-2.11.2-default_hc8275d1_1000\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\libhwloc-2.11.2-default_hc8275d1_1000\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\liblapack-3.9.0-31_h1aa476e_mkl\info\recipe\parent\test_blas.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\liblapack-3.9.0-31_h1aa476e_mkl\info\recipe\parent\test_blas.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\liblapack-3.9.0-31_h1aa476e_mkl\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\liblapack-3.9.0-31_h1aa476e_mkl\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\libsqlite-3.49.1-h67fdade_1\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\libsqlite-3.49.1-h67fdade_1\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\libta-lib-0.4.0-hcfcfb64_2\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\libta-lib-0.4.0-hcfcfb64_2\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\libzlib-1.2.13-h2466b09_6\info\recipe\parent\test_compile_flags.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\libzlib-1.2.13-h2466b09_6\info\recipe\parent\test_compile_flags.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\libzlib-1.2.13-h2466b09_6\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\libzlib-1.2.13-h2466b09_6\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\mkl-2024.2.2-h66d3029_15\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\mkl-2024.2.2-h66d3029_15\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\mpc-1.3.1-h827c3e9_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\mpc-1.3.1-h827c3e9_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\mpfr-4.2.1-h56c3642_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\mpfr-4.2.1-h56c3642_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\numpy-2.2.3-py312h3150e54_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\numpy-2.2.3-py312h3150e54_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\openssl-3.4.1-ha4e3fda_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\openssl-3.4.1-ha4e3fda_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\openssl-3.5.0-ha4e3fda_1\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\openssl-3.5.0-ha4e3fda_1\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\pthreads-win32-2.9.1-h2466b09_4\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\pthreads-win32-2.9.1-h2466b09_4\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\pyasn1-0.6.1-pyhd8ed1ab_2\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\pyasn1-0.6.1-pyhd8ed1ab_2\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\python-3.12.3-h2628c8c_0_cpython\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\python-3.12.3-h2628c8c_0_cpython\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\python-jose-3.5.0-pyhff2d567_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\python-jose-3.5.0-pyhff2d567_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\python_abi-3.12-5_cp312\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\python_abi-3.12-5_cp312\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\rsa-4.9.1-pyhd8ed1ab_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\rsa-4.9.1-pyhd8ed1ab_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\six-1.17.0-pyhd8ed1ab_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\six-1.17.0-pyhd8ed1ab_0\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\ucrt-10.0.22621.0-h57928b3_1\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\ucrt-10.0.22621.0-h57928b3_1\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\vc14_runtime-14.42.34433-h6356254_24\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\vc14_runtime-14.42.34433-h6356254_24\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\vs2015_runtime-14.42.34433-hfef2bbc_24\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\vs2015_runtime-14.42.34433-hfef2bbc_24\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\zlib-1.2.13-h2466b09_6\info\recipe\parent\test_compile_flags.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\zlib-1.2.13-h2466b09_6\info\recipe\parent\test_compile_flags.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\zlib-1.2.13-h2466b09_6\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\zlib-1.2.13-h2466b09_6\info\test\run_test.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\zlib-1.2.13-h2466b09_6\info\test\test_compile_flags.bat: Test.Virus.Signature
C:\Users\ANANDHU\miniconda3\pkgs\zlib-1.2.13-h2466b09_6\info\test\test_compile_flags.bat: Test.Virus.Signature
C:\Users\ANANDHU\monitoring-agent\test-minimal.ps1: Test.Virus.Signature
C:\Users\ANANDHU\monitoring-agent\test-minimal.ps1: Test.Virus.Signature
C:\Users\ANANDHU\monitoring-agent\backup\20250916_022500\shared\rootkit_files.txt: Rootkit.Win32.Generic
C:\Users\ANANDHU\monitoring-agent\backup\20250916_022500\shared\rootkit_files.txt: Rootkit.Win32.Generic
C:\Users\ANANDHU\monitoring-agent\backup\20250916_022500\shared\rootkit_trojans.txt: Trojan.Win32.Generic
C:\Users\ANANDHU\monitoring-agent\backup\20250916_022500\shared\rootkit_trojans.txt: Trojan.Win32.Generic
C:\Users\ANANDHU\monitoring-agent\backup\20250916_022500\shared\win_malware_rcl.txt: Trojan.Generic.Malware
C:\Users\ANANDHU\monitoring-agent\backup\20250916_022500\shared\win_malware_rcl.txt: Trojan.Generic.Malware
C:\Users\ANANDHU\monitoring-agent\etc\shared\rootkit_files.txt: Rootkit.Win32.Generic
C:\Users\ANANDHU\monitoring-agent\etc\shared\rootkit_files.txt: Rootkit.Win32.Generic
C:\Users\ANANDHU\monitoring-agent\etc\shared\rootkit_trojans.txt: Trojan.Win32.Generic
C:\Users\ANANDHU\monitoring-agent\etc\shared\rootkit_trojans.txt: Trojan.Win32.Generic
